PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,group_num,ppl_num,max_num,ticket_Earth55 Cancri e,ticket_EarthPSO J318.5-22,ticket_EarthTRAPPIST-1e,ticket_Europa55 Cancri e,ticket_EuropaPSO J318.5-22,ticket_EuropaTRAPPIST-1e,ticket_Mars55 Cancri e,ticket_MarsPSO J318.5-22,ticket_MarsTRAPPIST-1e,cabin_row,expense,sum_expense,cabin_class_A,cabin_class_B,cabin_class_C,cabin_class_D,cabin_class_E,cabin_class_F,cabin_class_G,cabin_class_T,cabin_side_P,cabin_side_S
1008_02,Europa,True,C/39/S,TRAPPIST-1e,60.0,False,0.0,0.0,0.0,0.0,0.0,Wimpha Spistory,True,1008,02,2,False,False,False,False,False,True,False,False,False,39,0.0,0.0,False,False,True,False,False,False,False,False,False,True
1011_01,Earth,False,,TRAPPIST-1e,31.0,False,1633.0,4.0,49.0,6.0,0.0,Camie Prinson,False,1011,01,2,False,False,True,False,False,False,False,False,False,148,1692.0,1692.0,False,False,False,False,False,False,True,False,True,False
1011_02,Earth,True,G/148/P,TRAPPIST-1e,58.0,False,0.0,0.0,0.0,0.0,0.0,Kaye Prinson,False,1011,02,2,False,False,True,False,False,False,False,False,False,148,0.0,0.0,False,False,False,False,False,False,True,False,True,False
1012_01,Earth,True,G/149/P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Valey Hubbarton,True,1012,01,1,False,False,True,False,False,False,False,False,False,149,0.0,0.0,False,False,False,False,False,False,True,False,True,False
1013_01,Earth,True,G/158/S,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Weslie Farleyatton,False,1013,01,1,False,False,True,False,False,False,False,False,False,158,0.0,0.0,False,False,False,False,False,False,True,False,False,True
1014_01,Mars,True,F/207/P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Ranuts Frasp,True,1014,01,1,False,False,False,False,False,False,False,False,True,207,0.0,0.0,False,False,False,False,False,True,False,False,True,False
1015_01,Earth,False,F/189/S,TRAPPIST-1e,44.0,False,0.0,131.0,267.0,554.0,0.0,Wilmay Antoshipson,False,1015,01,1,False,False,True,False,False,False,False,False,False,189,952.0,952.0,False,False,False,False,False,True,False,False,False,True
1017_01,Earth,False,F/190/S,TRAPPIST-1e,20.0,False,0.0,15.0,122.0,1125.0,0.0,Joya Blanglison,False,1017,01,1,False,False,True,False,False,False,False,False,False,190,1262.0,1262.0,False,False,False,False,False,True,False,False,False,True
1018_01,Earth,True,G/150/P,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Elaney Webstephrey,True,1018,01,1,False,False,True,False,False,False,False,False,False,150,0.0,0.0,False,False,False,False,False,False,True,False,True,False
1019_01,Earth,False,F/191/S,TRAPPIST-1e,36.0,False,1.0,1410.0,0.0,1.0,0.0,Melia Wilderssen,True,1019,01,1,False,False,True,False,False,False,False,False,False,191,1412.0,1412.0,False,False,False,False,False,True,False,False,False,True
1020_01,Mars,True,F/208/P,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Appers Wala,True,1020,01,1,False,False,False,False,False,False,False,False,True,208,0.0,0.0,False,False,False,False,False,True,False,False,True,False
1022_01,Earth,False,,TRAPPIST-1e,15.0,False,48.0,6.0,0.0,954.0,0.0,Melvia Blanglison,False,1022,01,1,False,False,True,False,False,False,False,False,False,209,1008.0,1008.0,False,False,False,False,False,True,False,False,True,False
1024_01,Earth,False,F/209/P,55 Cancri e,18.0,False,187.0,12.0,0.0,1277.0,0.0,Verly Chavezalez,False,1024,01,4,True,False,False,False,False,False,False,False,False,209,1476.0,1476.0,False,False,False,False,False,True,False,False,True,False
1024_02,Earth,True,G/152/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Myrace Nichaner,True,1024,02,4,False,False,True,False,False,False,False,False,False,152,0.0,0.0,False,False,False,False,False,False,True,False,True,False
1024_03,Earth,False,G/152/P,55 Cancri e,54.0,False,0.0,5.0,0.0,594.0,209.0,Bellee Chavezalez,False,1024,03,4,True,False,False,False,False,False,False,False,False,152,808.0,808.0,False,False,False,False,False,False,True,False,True,False
1024_04,Earth,False,G/152/P,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Bethew Chavezalez,False,1024,04,4,True,False,False,False,False,False,False,False,False,152,0.0,0.0,False,False,False,False,False,False,True,False,True,False
1025_01,Earth,False,F/210/P,TRAPPIST-1e,20.0,False,759.0,0.0,106.0,202.0,0.0,Chrisa Harverez,False,1025,01,1,False,False,True,False,False,False,False,False,False,210,1067.0,1067.0,False,False,False,False,False,True,False,False,True,False
1026_01,Earth,True,G/159/S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Lilace Leetersoney,False,1026,01,1,False,False,True,False,False,False,False,False,False,159,0.0,0.0,False,False,False,False,False,False,True,False,False,True
1027_01,Mars,False,F/211/P,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,Cort Dal,True,1027,01,4,False,False,False,False,False,False,False,False,True,211,0.0,0.0,False,False,False,False,False,True,False,False,True,False
1027_02,Mars,False,F/211/P,TRAPPIST-1e,46.0,False,1454.0,0.0,81.0,38.0,0.0,Anamse Dal,False,1027,02,4,False,False,False,False,False,False,False,False,True,211,1573.0,1573.0,False,False,False,False,False,True,False,False,True,False
1027_03,Mars,False,F/211/P,TRAPPIST-1e,31.0,False,231.0,0.0,0.0,279.0,9.0,Basps Dal,False,1027,03,4,False,False,False,False,False,False,False,False,True,211,519.0,519.0,False,False,False,False,False,True,False,False,True,False
1027_04,Mars,False,F/211/P,55 Cancri e,3.0,False,0.0,0.0,0.0,0.0,0.0,Trine Dal,True,1027,04,4,False,False,False,False,False,False,True,False,False,211,0.0,0.0,False,False,False,False,False,True,False,False,True,False
1029_01,Mars,True,F/212/P,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,Crowk Racke,True,1029,01,1,False,False,False,False,False,False,False,False,True,212,0.0,0.0,False,False,False,False,False,True,False,False,True,False
1030_01,Earth,False,F/213/P,TRAPPIST-1e,23.0,False,1081.0,0.0,0.0,0.0,7.0,Jorgie Farleyatton,False,1030,01,1,False,False,True,False,False,False,False,False,False,213,1088.0,1088.0,False,False,False,False,False,True,False,False,True,False
1031_01,Earth,False,F/194/S,TRAPPIST-1e,14.0,False,756.0,84.0,0.0,8.0,99.0,Warry Leonzaley,False,1031,01,1,False,False,True,False,False,False,False,False,False,194,947.0,947.0,False,False,False,False,False,True,False,False,False,True
1032_01,Earth,True,G/153/P,PSO J318.5-22,25.0,False,0.0,0.0,0.0,0.0,0.0,Aude Garzaley,False,1032,01,1,False,True,False,False,False,False,False,False,False,153,0.0,0.0,False,False,False,False,False,False,True,False,True,False
1033_01,Earth,True,G/154/P,TRAPPIST-1e,61.0,False,0.0,0.0,0.0,0.0,0.0,Ericky Gonzaley,True,1033,01,1,False,False,True,False,False,False,False,False,False,154,0.0,0.0,False,False,False,False,False,False,True,False,True,False
1034_01,Earth,False,G/155/P,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,675.0,213.0,Aliedy Cleman,False,1034,01,1,False,False,True,False,False,False,False,False,False,155,888.0,888.0,False,False,False,False,False,False,True,False,True,False
1035_01,Mars,False,F/214/P,55 Cancri e,13.0,False,4.0,0.0,1973.0,0.0,39.0,Nutz Bra,True,1035,01,1,False,False,False,False,False,False,True,False,False,214,2016.0,2016.0,False,False,False,False,False,True,False,False,True,False
1036_01,Earth,True,G/161/S,PSO J318.5-22,24.0,False,0.0,0.0,0.0,0.0,0.0,Laude Georgasey,True,1036,01,1,False,True,False,False,False,False,False,False,False,161,0.0,0.0,False,False,False,False,False,False,True,False,False,True
1038_01,Earth,False,G/163/S,TRAPPIST-1e,47.0,False,0.0,306.0,84.0,499.0,0.0,Naomie Knoxonway,False,1038,01,1,False,False,True,False,False,False,False,False,False,163,889.0,889.0,False,False,False,False,False,False,True,False,False,True
1040_01,Earth,False,G/164/S,PSO J318.5-22,15.0,False,521.0,162.0,62.0,5.0,0.0,Clard Mcbritts,True,1040,01,1,False,True,False,False,False,False,False,False,False,164,750.0,750.0,False,False,False,False,False,False,True,False,False,True
1041_01,Europa,True,,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,Algrafi Heedry,True,1041,01,1,False,False,False,False,False,True,False,False,False,215,0.0,0.0,False,False,False,False,False,True,False,False,True,False
1043_01,Earth,False,F/215/P,TRAPPIST-1e,49.0,False,0.0,0.0,1526.0,960.0,0.0,Gwenda Talls,False,1043,01,1,False,False,True,False,False,False,False,False,False,215,2486.0,2486.0,False,False,False,False,False,True,False,False,True,False
1045_01,Europa,False,C/38/P,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,Halsham Unteckery,False,1045,01,2,False,False,False,False,False,True,False,False,False,38,0.0,0.0,False,False,True,False,False,False,False,False,True,False
1045_02,Europa,False,C/38/P,TRAPPIST-1e,44.0,False,0.0,2349.0,7.0,815.0,10896.0,Shail Unteckery,False,1045,02,2,False,False,False,False,False,True,False,False,False,38,14067.0,14067.0,False,False,True,False,False,False,False,False,True,False
1046_01,Earth,False,F/196/S,TRAPPIST-1e,16.0,False,507.0,0.0,0.0,0.0,0.0,Wena Beachez,False,1046,01,1,False,False,True,False,False,False,False,False,False,196,507.0,507.0,False,False,False,False,False,True,False,False,False,True
1047_01,Earth,True,G/156/P,TRAPPIST-1e,58.0,False,0.0,0.0,0.0,0.0,0.0,,True,1047,01,1,False,False,True,False,False,False,False,False,False,156,0.0,0.0,False,False,False,False,False,False,True,False,True,False
1048_01,Earth,False,F/216/P,TRAPPIST-1e,20.0,False,0.0,537.0,612.0,3.0,0.0,Deany Mcdon,True,1048,01,1,False,False,True,False,False,False,False,False,False,216,1152.0,1152.0,False,False,False,False,False,True,False,False,True,False
1049_01,Mars,True,F/217/P,55 Cancri e,36.0,False,0.0,0.0,0.0,0.0,0.0,Ockies Prie,True,1049,01,2,False,False,False,False,False,False,True,False,False,217,0.0,0.0,False,False,False,False,False,True,False,False,True,False
1049_02,Mars,True,F/217/P,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Yakers Prie,True,1049,02,2,False,False,False,False,False,False,False,False,True,217,0.0,0.0,False,False,False,False,False,True,False,False,True,False
1051_01,Earth,False,F/197/S,TRAPPIST-1e,21.0,False,2.0,447.0,81.0,74.0,0.0,Frandy Warrison,False,1051,01,1,False,False,True,False,False,False,False,False,False,197,604.0,604.0,False,False,False,False,False,True,False,False,False,True
1052_01,Earth,False,F/198/S,55 Cancri e,22.0,False,0.0,0.0,21.0,0.0,0.0,Leenny Gallard,False,1052,01,1,True,False,False,False,False,False,False,False,False,198,21.0,21.0,False,False,False,False,False,True,False,False,False,True
1053_01,Earth,False,F/199/S,PSO J318.5-22,27.0,False,182.0,0.0,0.0,0.0,376.0,Rald Colleruces,False,1053,01,1,False,True,False,False,False,False,False,False,False,199,558.0,558.0,False,False,False,False,False,True,False,False,False,True
1054_01,Earth,False,F/200/S,TRAPPIST-1e,58.0,False,0.0,0.0,828.0,0.0,96.0,Blanie Valexandez,True,1054,01,1,False,False,True,False,False,False,False,False,False,200,924.0,924.0,False,False,False,False,False,True,False,False,False,True
1056_01,Mars,True,F/218/P,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,Cineys Ble,True,1056,01,2,False,False,False,False,False,False,False,False,True,218,0.0,0.0,False,False,False,False,False,True,False,False,True,False
1056_02,Mars,True,F/218/P,55 Cancri e,30.0,False,0.0,0.0,0.0,0.0,0.0,Otlios Ble,True,1056,02,2,False,False,False,False,False,False,True,False,False,218,0.0,0.0,False,False,False,False,False,True,False,False,True,False
1057_01,Europa,True,C/39/P,55 Cancri e,20.0,False,0.0,0.0,0.0,0.0,0.0,Cherkar Braned,True,1057,01,1,False,False,False,True,False,False,False,False,False,39,0.0,0.0,False,False,True,False,False,False,False,False,True,False
1058_01,Earth,False,F/201/S,TRAPPIST-1e,19.0,False,0.0,0.0,27.0,53.0,677.0,Keithy Ingston,False,1058,01,1,False,False,True,False,False,False,False,False,False,201,757.0,757.0,False,False,False,False,False,True,False,False,False,True
1060_01,Earth,False,G/166/S,TRAPPIST-1e,57.0,False,0.0,20.0,157.0,21.0,689.0,Willip Clayson,False,1060,01,1,False,False,True,False,False,False,False,False,False,166,887.0,887.0,False,False,False,False,False,False,True,False,False,True
1062_01,Earth,False,F/219/P,TRAPPIST-1e,26.0,False,0.0,773.0,48.0,0.0,149.0,Erina Wolffy,False,1062,01,1,False,False,True,False,False,False,False,False,False,219,970.0,970.0,False,False,False,False,False,True,False,False,True,False
1063_01,Europa,False,B/38/P,TRAPPIST-1e,38.0,False,0.0,3262.0,0.0,295.0,1374.0,Markar Ingwhed,True,1063,01,2,False,False,False,False,False,True,False,False,False,38,4931.0,4931.0,False,True,False,False,False,False,False,False,True,False
1063_02,Europa,True,B/38/P,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Aldebah Ingwhed,True,1063,02,2,False,False,False,False,False,True,False,False,False,38,0.0,0.0,False,True,False,False,False,False,False,False,True,False
1065_01,Mars,True,F/202/S,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,Chios Jaf,True,1065,01,1,False,False,False,False,False,False,False,False,True,202,0.0,0.0,False,False,False,False,False,True,False,False,False,True
1066_01,Mars,True,F/220/P,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Weres Staf,True,1066,01,1,False,False,False,False,False,False,False,False,True,220,0.0,0.0,False,False,False,False,False,True,False,False,True,False
1068_01,Earth,True,G/167/S,PSO J318.5-22,38.0,False,0.0,0.0,0.0,0.0,0.0,Kayd Pughanders,False,1068,01,1,False,True,False,False,False,False,False,False,False,167,0.0,0.0,False,False,False,False,False,False,True,False,False,True
1071_01,Europa,False,T/0/P,TRAPPIST-1e,35.0,False,415.0,1328.0,0.0,14.0,60.0,Alraida Dingauge,False,1071,01,1,False,False,False,False,False,True,False,False,False,0,1817.0,1817.0,False,False,False,False,False,False,False,True,True,False
1075_01,Europa,True,B/41/S,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Teron Objeciane,True,1075,01,2,False,False,False,False,False,True,False,False,False,41,0.0,0.0,False,True,False,False,False,False,False,False,False,True
1075_02,Europa,True,B/41/S,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Duhra Objeciane,True,1075,02,2,False,False,False,False,False,True,False,False,False,41,0.0,0.0,False,True,False,False,False,False,False,False,False,True
1076_01,Earth,True,G/161/P,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Raque Scheron,False,1076,01,1,False,False,True,False,False,False,False,False,False,161,0.0,0.0,False,False,False,False,False,False,True,False,True,False
1077_01,Earth,False,G/162/P,TRAPPIST-1e,37.0,False,0.0,113.0,0.0,283.0,455.0,Dorene Bardinard,False,1077,01,1,False,False,True,False,False,False,False,False,False,162,851.0,851.0,False,False,False,False,False,False,True,False,True,False
1078_01,Earth,False,E/60/P,55 Cancri e,25.0,False,79.0,709.0,0.0,0.0,0.0,Hellia Ewins,False,1078,01,1,True,False,False,False,False,False,False,False,False,60,788.0,788.0,False,False,False,False,True,False,False,False,True,False
1079_01,Earth,False,G/163/P,55 Cancri e,41.0,False,638.0,0.0,133.0,0.0,0.0,Helean Traverdy,False,1079,01,1,True,False,False,False,False,False,False,False,False,163,771.0,771.0,False,False,False,False,False,False,True,False,True,False
1080_01,Mars,False,F/204/S,TRAPPIST-1e,50.0,False,202.0,0.0,1108.0,0.0,0.0,Ret Parte,False,1080,01,1,False,False,False,False,False,False,False,False,True,204,1310.0,1310.0,False,False,False,False,False,True,False,False,False,True
1082_01,Mars,False,F/205/S,TRAPPIST-1e,33.0,False,694.0,0.0,60.0,564.0,0.0,Grake Traie,False,1082,01,1,False,False,False,False,False,False,False,False,True,205,1318.0,1318.0,False,False,False,False,False,True,False,False,False,True
1083_01,Mars,True,F/206/S,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Ste Sfin,True,1083,01,3,False,False,False,False,False,False,False,False,True,206,0.0,0.0,False,False,False,False,False,True,False,False,False,True
1083_02,Mars,True,F/206/S,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Pars Sfin,True,1083,02,3,False,False,False,False,False,False,False,False,True,206,0.0,0.0,False,False,False,False,False,True,False,False,False,True
1083_03,Mars,False,F/206/S,TRAPPIST-1e,18.0,False,556.0,0.0,0.0,852.0,6.0,Hion Sfin,True,1083,03,3,False,False,False,False,False,False,False,False,True,206,1414.0,1414.0,False,False,False,False,False,True,False,False,False,True
1084_01,Earth,False,F/207/S,TRAPPIST-1e,31.0,False,0.0,1.0,0.0,16.0,843.0,Kylen Holcompson,False,1084,01,1,False,False,True,False,False,False,False,False,False,207,860.0,860.0,False,False,False,False,False,True,False,False,False,True
1085_01,Earth,True,G/165/P,TRAPPIST-1e,54.0,False,0.0,0.0,0.0,0.0,0.0,Troyce Wagnerray,False,1085,01,1,False,False,True,False,False,False,False,False,False,165,0.0,0.0,False,False,False,False,False,False,True,False,True,False
1086_01,Earth,True,G/166/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Hellia Carpennels,True,1086,01,5,False,False,True,False,False,False,False,False,False,166,0.0,0.0,False,False,False,False,False,False,True,False,True,False
1086_02,Earth,False,G/166/P,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,Nancey Willangsey,False,1086,02,5,False,False,True,False,False,False,False,False,False,166,0.0,0.0,False,False,False,False,False,False,True,False,True,False
1086_03,Earth,True,G/166/P,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Fany Willangsey,False,1086,03,5,False,False,True,False,False,False,False,False,False,166,0.0,0.0,False,False,False,False,False,False,True,False,True,False
1086_04,Earth,False,E/61/P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,641.0,0.0,Almary Willangsey,True,1086,04,5,False,False,True,False,False,False,False,False,False,61,641.0,641.0,False,False,False,False,True,False,False,False,True,False
1086_05,Earth,False,G/166/P,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,Elly Willangsey,True,1086,05,5,False,False,True,False,False,False,False,False,False,166,0.0,0.0,False,False,False,False,False,False,True,False,True,False
1088_01,Earth,True,G/169/S,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,Kayd Pottney,False,1088,01,1,False,True,False,False,False,False,False,False,False,169,0.0,0.0,False,False,False,False,False,False,True,False,False,True
1089_01,Europa,True,D/41/P,55 Cancri e,33.0,False,0.0,0.0,0.0,0.0,0.0,Sheleon Pronfraked,True,1089,01,2,False,False,False,True,False,False,False,False,False,41,0.0,0.0,False,False,False,True,False,False,False,False,True,False
1089_02,Europa,False,D/41/P,TRAPPIST-1e,26.0,False,0.0,565.0,1.0,677.0,794.0,Gacrab Pronfraked,False,1089,02,2,False,False,False,False,False,True,False,False,False,41,2037.0,2037.0,False,False,False,True,False,False,False,False,True,False
1091_01,Mars,True,F/223/P,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Dills Miste,True,1091,01,1,False,False,False,False,False,False,False,False,True,223,0.0,0.0,False,False,False,False,False,True,False,False,True,False
1093_01,Mars,False,D/42/P,TRAPPIST-1e,23.0,False,1862.0,59.0,18.0,192.0,0.0,Beass Winie,True,1093,01,1,False,False,False,False,False,False,False,False,True,42,2131.0,2131.0,False,False,False,True,False,False,False,False,True,False
1094_01,Earth,False,F/224/P,TRAPPIST-1e,60.0,False,437.0,2.0,0.0,0.0,365.0,Carona Webstenson,False,1094,01,1,False,False,True,False,False,False,False,False,False,224,804.0,804.0,False,False,False,False,False,True,False,False,True,False
1095_01,Europa,True,,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,Alhail Drelcate,True,1095,01,1,False,False,False,False,False,True,False,False,False,170,0.0,0.0,False,False,False,False,False,False,True,False,False,True
1096_01,Earth,False,G/170/S,TRAPPIST-1e,12.0,False,233.0,0.0,0.0,0.0,488.0,Essara Simson,False,1096,01,1,False,False,True,False,False,False,False,False,False,170,721.0,721.0,False,False,False,False,False,False,True,False,False,True
1097_01,Mars,True,E/76/S,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,Tundsh Weeke,True,1097,01,1,False,False,False,False,False,False,False,False,True,76,0.0,0.0,False,False,False,False,True,False,False,False,False,True
1099_01,Earth,False,F/225/P,PSO J318.5-22,22.0,False,0.0,78.0,642.0,0.0,0.0,Andine Mcneiley,False,1099,01,1,False,True,False,False,False,False,False,False,False,225,720.0,720.0,False,False,False,False,False,True,False,False,True,False
1100_01,Mars,False,F/226/P,TRAPPIST-1e,18.0,False,490.0,355.0,298.0,245.0,0.0,Ros Cuche,False,1100,01,4,False,False,False,False,False,False,False,False,True,226,1388.0,1388.0,False,False,False,False,False,True,False,False,True,False
1100_02,Mars,False,F/226/P,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,Jel Cuche,True,1100,02,4,False,False,False,False,False,False,False,False,True,226,0.0,0.0,False,False,False,False,False,True,False,False,True,False
1100_03,Mars,False,F/226/P,TRAPPIST-1e,18.0,False,787.0,0.0,106.0,1710.0,0.0,Cireal Cuche,False,1100,03,4,False,False,False,False,False,False,False,False,True,226,2603.0,2603.0,False,False,False,False,False,True,False,False,True,False
1100_04,Mars,False,E/62/P,TRAPPIST-1e,29.0,False,528.0,271.0,99.0,0.0,130.0,Heat Frité,False,1100,04,4,False,False,False,False,False,False,False,False,True,62,1028.0,1028.0,False,False,False,False,True,False,False,False,True,False
1102_01,Mars,False,F/227/P,PSO J318.5-22,39.0,False,173.0,0.0,660.0,1.0,781.0,Boats Dan,False,1102,01,1,False,False,False,False,False,False,False,True,False,227,1615.0,1615.0,False,False,False,False,False,True,False,False,True,False
1105_01,Earth,False,F/208/S,TRAPPIST-1e,17.0,False,82.0,0.0,263.0,16.0,515.0,Leen Willangsey,False,1105,01,1,False,False,True,False,False,False,False,False,False,208,876.0,876.0,False,False,False,False,False,True,False,False,False,True
1108_01,Mars,False,F/211/S,TRAPPIST-1e,58.0,False,55.0,0.0,756.0,246.0,100.0,Blesh Seen,False,1108,01,2,False,False,False,False,False,False,False,False,True,211,1157.0,1157.0,False,False,False,False,False,True,False,False,False,True
1108_02,Mars,True,F/211/S,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,,True,1108,02,2,False,False,False,False,False,False,False,False,True,211,0.0,0.0,False,False,False,False,False,True,False,False,False,True
1110_01,Europa,False,C/42/S,TRAPPIST-1e,23.0,False,0.0,24.0,0.0,55.0,7516.0,Auvara Ennalve,False,1110,01,2,False,False,False,False,False,True,False,False,False,42,7595.0,7595.0,False,False,True,False,False,False,False,False,False,True
1110_02,Europa,False,C/42/S,55 Cancri e,26.0,False,8.0,6138.0,0.0,3.0,754.0,Batomam Ennalve,True,1110,02,2,False,False,False,True,False,False,False,False,False,42,6903.0,6903.0,False,False,True,False,False,False,False,False,False,True
1112_01,Europa,False,B/39/P,55 Cancri e,40.0,False,0.0,4076.0,6124.0,58.0,100.0,Elebola Opshaft,True,1112,01,1,False,False,False,True,False,False,False,False,False,39,10358.0,10358.0,False,True,False,False,False,False,False,False,True,False
1113_01,Earth,False,E/78/S,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,719.0,Stevey Fielsenders,True,1113,01,1,False,False,True,False,False,False,False,False,False,78,719.0,719.0,False,False,False,False,True,False,False,False,False,True
1114_01,Mars,False,E/79/S,TRAPPIST-1e,38.0,True,936.0,0.0,363.0,0.0,0.0,Jet Kidne,False,1114,01,2,False,False,False,False,False,False,False,False,True,79,1299.0,1299.0,False,False,False,False,True,False,False,False,False,True
1114_02,Mars,False,E/79/S,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Apple Kidne,False,1114,02,2,False,False,False,False,False,False,False,False,True,79,0.0,0.0,False,False,False,False,True,False,False,False,False,True
1115_01,Earth,True,G/173/S,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,Arl Oneidson,True,1115,01,1,False,False,True,False,False,False,False,False,False,173,0.0,0.0,False,False,False,False,False,False,True,False,False,True
1116_01,Earth,False,G/174/S,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,Rickie Barnolaney,True,1116,01,3,False,False,True,False,False,False,False,False,False,174,0.0,0.0,False,False,False,False,False,False,True,False,False,True
1116_02,Earth,False,,TRAPPIST-1e,36.0,False,0.0,3011.0,0.0,0.0,98.0,Evane Barnolaney,True,1116,02,3,False,False,True,False,False,False,False,False,False,174,3109.0,3109.0,False,False,False,False,False,False,True,False,False,True
1116_03,Earth,True,G/174/S,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Colly Barnolaney,True,1116,03,3,False,False,True,False,False,False,False,False,False,174,0.0,0.0,False,False,False,False,False,False,True,False,False,True
1117_01,Earth,False,E/63/P,TRAPPIST-1e,18.0,False,855.0,0.0,51.0,0.0,0.0,Jimen Andackson,False,1117,01,1,False,False,True,False,False,False,False,False,False,63,906.0,906.0,False,False,False,False,True,False,False,False,True,False
1121_01,Earth,False,F/229/P,PSO J318.5-22,55.0,False,98.0,46.0,0.0,743.0,0.0,Lynez Burnerez,True,1121,01,1,False,True,False,False,False,False,False,False,False,229,887.0,887.0,False,False,False,False,False,True,False,False,True,False
1123_01,Europa,False,B/40/P,TRAPPIST-1e,28.0,False,0.0,402.0,0.0,135.0,9010.0,Altanin Praded,False,1123,01,1,False,False,False,False,False,True,False,False,False,40,9547.0,9547.0,False,True,False,False,False,False,False,False,True,False
1127_01,Europa,True,B/43/S,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,Weid Dishocatal,True,1127,01,1,False,False,False,True,False,False,False,False,False,43,0.0,0.0,False,True,False,False,False,False,False,False,False,True
1129_01,Earth,False,E/80/S,TRAPPIST-1e,28.0,False,2.0,0.0,0.0,787.0,3.0,Ritany Bellyonsley,False,1129,01,1,False,False,True,False,False,False,False,False,False,80,792.0,792.0,False,False,False,False,True,False,False,False,False,True
1130_01,Mars,True,E/81/S,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Guaney Cako,False,1130,01,2,False,False,False,False,False,False,False,False,True,81,0.0,0.0,False,False,False,False,True,False,False,False,False,True
1130_02,Mars,False,D/38/S,55 Cancri e,20.0,False,0.0,3.0,3505.0,199.0,17.0,Camonk Cako,True,1130,02,2,False,False,False,False,False,False,True,False,False,38,3724.0,3724.0,False,False,False,True,False,False,False,False,False,True
1132_01,Earth,True,,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Kariel Benney,False,1132,01,1,False,False,True,False,False,False,False,False,False,64,0.0,0.0,False,False,False,False,True,False,False,False,True,False
1133_01,Mars,False,E/64/P,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Anes Lake,True,1133,01,1,False,False,False,False,False,False,False,False,True,64,0.0,0.0,False,False,False,False,True,False,False,False,True,False
1134_01,Europa,True,,55 Cancri e,13.0,False,0.0,0.0,0.0,0.0,0.0,Hadyon Sobvisted,True,1134,01,1,False,False,False,True,False,False,False,False,False,175,0.0,0.0,False,False,False,False,False,False,True,False,False,True
